PID,Order Date,Customer Key,Sales Territory Region,Sales Order Number,Sales Order Line Number,Order Quantity,Unit Price
479,2022-04-23,15176,Canada,SO69009,2,1,8.99
479,2022-04-26,27075,Canada,SO69233,2,1,8.99
479,2022-04-27,15201,Canada,SO69301,2,1,8.99
479,2022-04-29,28072,Canada,SO69640,2,1,8.99
598,2022-04-25,16109,Canada,SO69128,1,1,539.99
599,2022-04-28,22299,Canada,SO69365,1,1,539.99
600,2022-04-15,16090,Canada,SO68440,1,1,539.99
591,2022-04-01,22267,Canada,SO67544,1,1,564.99
591,2022-04-24,16110,Canada,SO69056,1,1,564.99
587,2022-04-04,14893,Canada,SO67733,1,1,769.49
587,2022-04-10,15283,Canada,SO68131,1,1,769.49
587,2022-04-12,12020,Canada,SO68243,1,1,769.49
587,2022-04-19,14911,Canada,SO68717,1,1,769.49
588,2022-04-12,14900,Canada,SO68244,1,1,769.49
588,2022-04-27,14910,Canada,SO69291,1,1,769.49
359,2022-04-12,18433,Canada,SO68240,1,1,2294.99
359,2022-04-18,18236,Canada,SO68659,1,1,2294.99
359,2022-04-26,18595,Canada,SO69214,1,1,2294.99
359,2022-04-27,18401,Canada,SO69289,1,1,2294.99
361,2022-04-30,13710,Canada,SO69706,1,1,2294.99
363,2022-04-18,11251,Canada,SO68660,1,1,2294.99
363,2022-04-19,18392,Canada,SO68716,1,1,2294.99
353,2022-04-02,13391,Canada,SO67620,1,1,2319.99
353,2022-04-12,18116,Canada,SO68247,1,1,2319.99
353,2022-04-13,13434,Canada,SO68323,1,1,2319.99
353,2022-04-25,18122,Canada,SO69134,1,1,2319.99
353,2022-04-30,19997,Canada,SO69702,1,1,2319.99
355,2022-04-10,18389,Canada,SO68129,1,1,2319.99
357,2022-04-25,18379,Canada,SO69132,1,1,2319.99
357,2022-04-06,18377,Canada,SO67884,1,1,2319.99
604,2022-04-07,27406,Canada,SO67948,1,1,539.99
605,2022-04-07,26692,Canada,SO67950,1,1,539.99
605,2022-04-08,17125,Canada,SO68022,1,1,539.99
605,2022-04-12,21658,Canada,SO68257,1,1,539.99
605,2022-04-17,21642,Canada,SO68612,1,1,539.99
606,2022-04-29,28072,Canada,SO69640,1,1,539.99
606,2022-04-20,21629,Canada,SO68797,1,1,539.99
606,2022-04-08,27014,Canada,SO68021,1,1,539.99
584,2022-04-26,27075,Canada,SO69233,1,1,539.99
384,2022-04-26,20188,Canada,SO69235,1,1,1120.49
384,2022-04-27,20206,Canada,SO69302,1,1,1120.49
386,2022-04-04,14885,Canada,SO67757,1,1,1120.49
386,2022-04-04,20186,Canada,SO67758,1,1,1120.49
386,2022-04-27,20318,Canada,SO69303,1,1,1120.49
390,2022-04-10,20209,Canada,SO68143,1,1,1120.49
580,2022-04-05,17586,Canada,SO67835,1,1,1700.99
580,2022-04-24,17558,Canada,SO69082,1,1,1700.99
583,2022-04-09,23592,Canada,SO68080,1,1,1700.99
585,2022-04-29,16810,Canada,SO69635,1,1,742.35
577,2022-04-01,24235,Canada,SO67561,1,1,1214.85
577,2022-04-10,23866,Canada,SO68141,1,1,1214.85
577,2022-04-15,16011,Canada,SO68456,1,1,1214.85
560,2022-04-23,23868,Canada,SO69011,1,1,1214.85
560,2022-04-28,23867,Canada,SO69380,2,1,1214.85
573,2022-04-19,15304,Canada,SO68729,1,1,2384.07
574,2022-04-10,22877,Canada,SO68139,1,1,2384.07
575,2022-04-25,15175,Canada,SO69148,1,1,2384.07
576,2022-04-10,14605,Canada,SO68138,1,1,2384.07
576,2022-04-13,14598,Canada,SO68330,2,1,2384.07
576,2022-04-16,14606,Canada,SO68526,1,1,2384.07
561,2022-04-26,15187,Canada,SO69229,1,1,2384.07
562,2022-04-21,14597,Canada,SO68871,1,1,2384.07
562,2022-04-27,15201,Canada,SO69301,1,1,2384.07
563,2022-04-23,15176,Canada,SO69009,1,1,2384.07
564,2022-04-02,15362,Canada,SO67631,1,1,2384.07
564,2022-04-18,15363,Canada,SO68669,1,1,2384.07
225,2022-04-01,12363,Canada,SO67538,5,1,8.99
225,2022-04-01,22267,Canada,SO67544,4,1,8.99
225,2022-04-02,16649,Canada,SO67614,4,1,8.99
225,2022-04-03,15761,Canada,SO67664,3,1,8.99
225,2022-04-04,24625,Canada,SO67721,2,1,8.99
225,2022-04-05,29259,Canada,SO67799,1,1,8.99
225,2022-04-23,29012,Canada,SO68976,2,1,8.99
225,2022-04-24,15378,Canada,SO69042,3,1,8.99
225,2022-04-25,16109,Canada,SO69128,2,1,8.99
225,2022-04-28,23867,Canada,SO69380,1,1,8.99
225,2022-04-29,12140,Canada,SO69599,3,1,8.99
225,2022-04-18,11131,Canada,SO68646,2,1,8.99
225,2022-04-18,11251,Canada,SO68660,4,1,8.99
225,2022-04-20,13936,Canada,SO68761,3,1,8.99
225,2022-04-21,11500,Canada,SO68830,2,1,8.99
225,2022-04-21,13474,Canada,SO68855,4,1,8.99
225,2022-04-12,21658,Canada,SO68257,2,1,8.99
225,2022-04-14,11661,Canada,SO68352,2,1,8.99
225,2022-04-14,27378,Canada,SO68363,2,1,8.99
225,2022-04-16,12074,Canada,SO68496,2,1,8.99
225,2022-04-17,14341,Canada,SO68567,3,1,8.99
484,2022-04-01,12970,Canada,SO67506,4,1,7.95
484,2022-04-03,16667,Canada,SO67653,2,1,7.95
484,2022-04-05,11276,Canada,SO67782,2,1,7.95
484,2022-04-06,11505,Canada,SO67864,4,1,7.95
484,2022-04-17,28074,Canada,SO68576,2,1,7.95
484,2022-04-18,24975,Canada,SO68648,3,1,7.95
484,2022-04-19,18392,Canada,SO68716,4,1,7.95
484,2022-04-22,11502,Canada,SO68887,1,1,7.95
484,2022-04-23,11506,Canada,SO68954,1,1,7.95
484,2022-04-28,11185,Canada,SO69327,3,1,7.95
484,2022-04-28,28261,Canada,SO69340,4,1,7.95
484,2022-04-30,11287,Canada,SO69660,1,1,7.95
485,2022-04-01,21702,Canada,SO67509,3,1,21.98
485,2022-04-01,19147,Canada,SO67520,1,1,21.98
485,2022-04-01,17385,Canada,SO67540,1,1,21.98
485,2022-04-02,16649,Canada,SO67614,1,1,21.98
485,2022-04-02,16009,Canada,SO67617,1,1,21.98
485,2022-04-02,13391,Canada,SO67620,3,1,21.98
485,2022-04-30,21461,Canada,SO69693,1,1,21.98
485,2022-04-30,18883,Canada,SO69694,1,1,21.98
485,2022-04-30,13710,Canada,SO69706,3,1,21.98
485,2022-04-30,18345,Canada,SO69750,1,1,21.98
485,2022-04-30,14633,Canada,SO69758,3,1,21.98
485,2022-04-30,17337,Canada,SO69759,1,1,21.98
485,2022-04-20,18884,Canada,SO68754,3,1,21.98
485,2022-04-24,18329,Canada,SO69054,1,1,21.98
485,2022-04-24,16110,Canada,SO69056,2,1,21.98
485,2022-04-25,16772,Canada,SO69125,1,1,21.98
485,2022-04-25,17411,Canada,SO69127,1,1,21.98
485,2022-04-27,18968,Canada,SO69276,1,1,21.98
485,2022-04-10,15283,Canada,SO68131,2,1,21.98
485,2022-04-12,20479,Canada,SO68225,1,1,21.98
485,2022-04-12,16213,Canada,SO68237,1,1,21.98
485,2022-04-12,18116,Canada,SO68247,2,1,21.98
485,2022-04-15,11841,Canada,SO68420,3,1,21.98
485,2022-04-16,16855,Canada,SO68507,1,1,21.98
485,2022-04-03,18506,Canada,SO67670,1,1,21.98
485,2022-04-04,12202,Canada,SO67711,3,1,21.98
485,2022-04-04,15571,Canada,SO67729,1,1,21.98
485,2022-04-04,18541,Canada,SO67730,1,1,21.98
485,2022-04-09,22079,Canada,SO68049,1,1,21.98
485,2022-04-10,18389,Canada,SO68129,2,1,21.98
467,2022-04-10,15283,Canada,SO68131,4,1,24.49
467,2022-04-11,11091,Canada,SO68151,1,1,24.49
467,2022-04-21,27215,Canada,SO68844,3,1,24.49
467,2022-04-26,12074,Canada,SO69209,4,1,24.49
465,2022-04-16,11253,Canada,SO68492,2,1,24.49
465,2022-04-23,11501,Canada,SO68967,3,1,24.49
465,2022-04-23,14626,Canada,SO68993,5,1,24.49
465,2022-04-24,17558,Canada,SO69082,3,1,24.49
465,2022-04-26,13285,Canada,SO69187,4,1,24.49
465,2022-04-28,14446,Canada,SO69337,2,1,24.49
465,2022-04-30,11330,Canada,SO69674,3,1,24.49
465,2022-04-30,23010,Canada,SO69685,2,1,24.49
463,2022-04-01,17385,Canada,SO67540,5,1,24.49
463,2022-04-07,11498,Canada,SO67918,4,1,24.49
463,2022-04-08,12532,Canada,SO67989,2,1,24.49
463,2022-04-10,18389,Canada,SO68129,4,1,24.49
463,2022-04-17,28602,Canada,SO68569,2,1,24.49
463,2022-04-19,14077,Canada,SO68691,2,1,24.49
463,2022-04-27,18968,Canada,SO69276,3,1,24.49
463,2022-04-28,12895,Canada,SO69335,3,1,24.49
463,2022-04-30,13710,Canada,SO69706,2,1,24.49
217,2022-04-01,12363,Canada,SO67538,3,1,34.99
217,2022-04-03,14328,Canada,SO67651,3,1,34.99
217,2022-04-03,11530,Canada,SO67654,2,1,34.99
217,2022-04-04,13474,Canada,SO67712,3,1,34.99
217,2022-04-04,15571,Canada,SO67729,2,1,34.99
217,2022-04-04,14885,Canada,SO67757,2,1,34.99
217,2022-04-27,20206,Canada,SO69302,2,1,34.99
217,2022-04-29,12984,Canada,SO69588,3,1,34.99
217,2022-04-26,15008,Canada,SO69184,3,1,34.99
217,2022-04-27,11519,Canada,SO69259,3,1,34.99
217,2022-04-27,11176,Canada,SO69262,3,1,34.99
217,2022-04-27,15244,Canada,SO69267,3,1,34.99
217,2022-04-20,12936,Canada,SO68753,3,1,34.99
217,2022-04-20,26686,Canada,SO68763,2,1,34.99
217,2022-04-21,27215,Canada,SO68844,2,1,34.99
217,2022-04-21,14597,Canada,SO68871,2,1,34.99
217,2022-04-12,18433,Canada,SO68240,2,1,34.99
217,2022-04-13,11711,Canada,SO68267,1,1,34.99
217,2022-04-13,11078,Canada,SO68285,1,1,34.99
217,2022-04-16,11501,Canada,SO68484,3,1,34.99
217,2022-04-16,12074,Canada,SO68487,3,1,34.99
217,2022-04-18,11253,Canada,SO68624,3,1,34.99
217,2022-04-06,18377,Canada,SO67884,4,1,34.99
217,2022-04-07,12532,Canada,SO67916,3,1,34.99
217,2022-04-07,13199,Canada,SO67926,2,1,34.99
217,2022-04-08,27014,Canada,SO68021,2,1,34.99
217,2022-04-10,18054,Canada,SO68113,3,1,34.99
217,2022-04-12,21276,Canada,SO68221,2,1,34.99
222,2022-04-07,27406,Canada,SO67948,2,1,34.99
222,2022-04-08,15864,Canada,SO67986,3,1,34.99
222,2022-04-09,11142,Canada,SO68039,3,1,34.99
222,2022-04-10,11845,Canada,SO68107,3,1,34.99
222,2022-04-10,18389,Canada,SO68129,3,1,34.99
222,2022-04-10,14605,Canada,SO68138,4,1,34.99
222,2022-04-29,11176,Canada,SO69587,2,1,34.99
222,2022-04-30,11185,Canada,SO69671,3,1,34.99
222,2022-04-30,11868,Canada,SO69677,3,1,34.99
222,2022-04-30,23010,Canada,SO69685,3,1,34.99
222,2022-04-30,14633,Canada,SO69758,4,1,34.99
222,2022-04-22,11506,Canada,SO68901,2,1,34.99
222,2022-04-23,14626,Canada,SO68993,3,1,34.99
222,2022-04-26,12074,Canada,SO69209,3,1,34.99
222,2022-04-26,27075,Canada,SO69233,4,1,34.99
222,2022-04-26,20188,Canada,SO69235,2,1,34.99
222,2022-04-28,14119,Canada,SO69358,3,1,34.99
222,2022-04-12,18116,Canada,SO68247,3,1,34.99
222,2022-04-14,15526,Canada,SO68358,3,1,34.99
222,2022-04-15,19817,Canada,SO68421,3,1,34.99
222,2022-04-15,16011,Canada,SO68456,2,1,34.99
222,2022-04-20,21629,Canada,SO68797,2,1,34.99
222,2022-04-21,13474,Canada,SO68855,3,1,34.99
214,2022-04-03,11211,Canada,SO67652,3,1,34.99
214,2022-04-03,12964,Canada,SO67665,3,1,34.99
214,2022-04-04,16479,Canada,SO67713,3,1,34.99
214,2022-04-07,11498,Canada,SO67918,3,1,34.99
214,2022-04-10,11223,Canada,SO68091,1,1,34.99
214,2022-04-10,23866,Canada,SO68141,2,1,34.99
214,2022-04-28,14906,Canada,SO69359,3,1,34.99
214,2022-04-29,13920,Canada,SO69590,3,1,34.99
214,2022-04-30,17491,Canada,SO69678,3,1,34.99
214,2022-04-30,18883,Canada,SO69694,2,1,34.99
214,2022-04-30,11632,Canada,SO69739,1,1,34.99
214,2022-04-26,15866,Canada,SO69186,3,1,34.99
214,2022-04-26,21803,Canada,SO69195,2,1,34.99
214,2022-04-27,18968,Canada,SO69276,2,1,34.99
214,2022-04-27,19836,Canada,SO69278,2,1,34.99
214,2022-04-27,15201,Canada,SO69301,4,1,34.99
214,2022-04-28,11091,Canada,SO69332,3,1,34.99
214,2022-04-24,11262,Canada,SO69033,2,1,34.99
214,2022-04-25,11277,Canada,SO69104,2,1,34.99
214,2022-04-25,16089,Canada,SO69108,2,1,34.99
214,2022-04-26,11019,Canada,SO69177,1,1,34.99
214,2022-04-10,20209,Canada,SO68143,4,1,34.99
214,2022-04-14,11709,Canada,SO68356,3,1,34.99
214,2022-04-15,16090,Canada,SO68440,4,1,34.99
214,2022-04-23,11501,Canada,SO68967,2,1,34.99
487,2022-04-18,24975,Canada,SO68648,2,1,54.99
487,2022-04-19,15304,Canada,SO68729,4,1,54.99
487,2022-04-20,13936,Canada,SO68761,2,1,54.99
487,2022-04-24,13095,Canada,SO69035,3,1,54.99
487,2022-04-24,24682,Canada,SO69046,2,1,54.99
487,2022-04-26,13285,Canada,SO69187,3,1,54.99
487,2022-04-29,12959,Canada,SO69597,3,1,54.99
487,2022-04-29,21450,Canada,SO69603,2,1,54.99
487,2022-04-30,11300,Canada,SO69740,3,1,54.99
234,2022-04-21,27402,Canada,SO68841,3,1,49.99
234,2022-04-20,13936,Canada,SO68761,4,1,49.99
234,2022-04-15,11841,Canada,SO68420,4,1,49.99
234,2022-04-12,16213,Canada,SO68237,2,1,49.99
234,2022-04-11,29351,Canada,SO68180,2,1,49.99
231,2022-04-01,11200,Canada,SO67508,3,1,49.99
231,2022-04-04,13474,Canada,SO67712,4,1,49.99
231,2022-04-05,17586,Canada,SO67835,2,1,49.99
231,2022-04-12,27643,Canada,SO68224,2,1,49.99
231,2022-04-23,14626,Canada,SO68993,4,1,49.99
231,2022-04-27,20318,Canada,SO69303,2,1,49.99
228,2022-04-01,17385,Canada,SO67540,4,1,49.99
228,2022-04-16,16855,Canada,SO68507,2,1,49.99
228,2022-04-20,11619,Canada,SO68762,2,1,49.99
228,2022-04-21,13474,Canada,SO68855,5,1,49.99
228,2022-04-27,11176,Canada,SO69262,4,1,49.99
228,2022-04-28,12895,Canada,SO69335,2,1,49.99
228,2022-04-30,14633,Canada,SO69758,5,1,49.99
237,2022-04-01,12363,Canada,SO67538,4,1,49.99
237,2022-04-10,15283,Canada,SO68131,3,1,49.99
237,2022-04-10,20209,Canada,SO68143,5,1,49.99
237,2022-04-17,28602,Canada,SO68569,3,1,49.99
237,2022-04-22,11330,Canada,SO68888,1,1,49.99
237,2022-04-24,27725,Canada,SO69045,2,1,49.99
480,2022-04-01,12970,Canada,SO67506,3,1,2.29
480,2022-04-01,19147,Canada,SO67520,4,1,2.29
480,2022-04-01,24235,Canada,SO67561,4,1,2.29
480,2022-04-02,11212,Canada,SO67588,2,1,2.29
480,2022-04-02,12892,Canada,SO67615,3,1,2.29
480,2022-04-03,16667,Canada,SO67653,1,1,2.29
480,2022-04-30,11215,Canada,SO69670,1,1,2.29
480,2022-04-25,18379,Canada,SO69132,4,1,2.29
480,2022-04-26,11300,Canada,SO69182,2,1,2.29
480,2022-04-26,15187,Canada,SO69229,4,1,2.29
480,2022-04-28,11185,Canada,SO69327,2,1,2.29
480,2022-04-28,22299,Canada,SO69365,3,1,2.29
480,2022-04-29,11211,Canada,SO69589,2,1,2.29
480,2022-04-20,12916,Canada,SO68778,3,1,2.29
480,2022-04-23,11802,Canada,SO68969,2,1,2.29
480,2022-04-23,23868,Canada,SO69011,4,1,2.29
480,2022-04-25,13944,Canada,SO69124,3,1,2.29
480,2022-04-17,11019,Canada,SO68563,3,1,2.29
480,2022-04-18,11223,Canada,SO68637,3,1,2.29
480,2022-04-18,12147,Canada,SO68644,3,1,2.29
480,2022-04-19,11784,Canada,SO68695,3,1,2.29
480,2022-04-19,14363,Canada,SO68696,3,1,2.29
480,2022-04-14,17385,Canada,SO68354,2,1,2.29
480,2022-04-15,13096,Canada,SO68415,3,1,2.29
480,2022-04-15,18407,Canada,SO68423,2,1,2.29
480,2022-04-15,14359,Canada,SO68437,3,1,2.29
480,2022-04-16,19750,Canada,SO68489,3,1,2.29
480,2022-04-12,11287,Canada,SO68211,3,1,2.29
480,2022-04-12,12106,Canada,SO68214,3,1,2.29
480,2022-04-12,14077,Canada,SO68234,2,1,2.29
480,2022-04-12,12969,Canada,SO68236,3,1,2.29
480,2022-04-13,13239,Canada,SO68293,3,1,2.29
480,2022-04-10,11502,Canada,SO68104,2,1,2.29
480,2022-04-10,15468,Canada,SO68109,3,1,2.29
480,2022-04-10,12936,Canada,SO68111,2,1,2.29
480,2022-04-12,11185,Canada,SO68206,3,1,2.29
480,2022-04-12,11203,Canada,SO68210,3,1,2.29
480,2022-04-06,11505,Canada,SO67864,3,1,2.29
480,2022-04-07,15007,Canada,SO67914,2,1,2.29
480,2022-04-07,26692,Canada,SO67950,4,1,2.29
480,2022-04-08,15826,Canada,SO67979,2,1,2.29
480,2022-04-09,22079,Canada,SO68049,2,1,2.29
480,2022-04-03,13318,Canada,SO67662,3,1,2.29
480,2022-04-04,13860,Canada,SO67710,3,1,2.29
480,2022-04-04,18541,Canada,SO67730,2,1,2.29
480,2022-04-05,11276,Canada,SO67782,1,1,2.29
480,2022-04-05,11659,Canada,SO67791,2,1,2.29
480,2022-04-06,15859,Canada,SO67860,2,1,2.29
483,2022-04-11,11091,Canada,SO68151,2,1,120
483,2022-04-18,18236,Canada,SO68659,2,1,120
483,2022-04-25,18122,Canada,SO69134,2,1,120
483,2022-04-28,23279,Canada,SO69339,2,1,120
483,2022-04-30,21461,Canada,SO69693,2,1,120
483,2022-04-30,19997,Canada,SO69702,2,1,120
476,2022-04-08,12532,Canada,SO67989,1,1,69.99
476,2022-04-10,11530,Canada,SO68114,1,1,69.99
476,2022-04-14,27378,Canada,SO68363,1,1,69.99
476,2022-04-17,28602,Canada,SO68569,1,1,69.99
476,2022-04-19,12936,Canada,SO68700,1,1,69.99
476,2022-04-23,29012,Canada,SO68976,1,1,69.99
476,2022-04-27,14910,Canada,SO69291,2,1,69.99
476,2022-04-28,14446,Canada,SO69337,1,1,69.99
475,2022-04-30,15162,Canada,SO69683,1,1,69.99
475,2022-04-24,27725,Canada,SO69045,1,1,69.99
475,2022-04-25,11185,Canada,SO69111,1,1,69.99
475,2022-04-17,11640,Canada,SO68572,1,1,69.99
475,2022-04-19,14504,Canada,SO68705,1,1,69.99
474,2022-04-03,11078,Canada,SO67668,1,1,69.99
474,2022-04-04,14893,Canada,SO67733,2,1,69.99
474,2022-04-08,27282,Canada,SO67990,1,1,69.99
474,2022-04-11,18065,Canada,SO68178,1,1,69.99
474,2022-04-11,29351,Canada,SO68180,1,1,69.99
474,2022-04-12,14900,Canada,SO68244,2,1,69.99
474,2022-04-16,11253,Canada,SO68492,1,1,69.99
474,2022-04-20,11619,Canada,SO68762,1,1,69.99
474,2022-04-21,27402,Canada,SO68841,1,1,69.99
474,2022-04-28,12895,Canada,SO69335,1,1,69.99
489,2022-04-26,14282,Canada,SO69178,1,1,53.99
488,2022-04-19,12936,Canada,SO68700,2,1,53.99
488,2022-04-22,12970,Canada,SO68910,3,1,53.99
491,2022-04-02,16009,Canada,SO67617,2,1,53.99
491,2022-04-25,11185,Canada,SO69111,2,1,53.99
482,2022-04-02,15362,Canada,SO67631,2,1,8.99
482,2022-04-15,19817,Canada,SO68421,4,1,8.99
482,2022-04-21,27402,Canada,SO68841,2,1,8.99
481,2022-04-30,19232,Canada,SO69747,2,1,8.99
481,2022-04-25,16096,Canada,SO69109,3,1,8.99
481,2022-04-13,14598,Canada,SO68330,1,1,8.99
486,2022-04-01,12970,Canada,SO67506,5,1,159
486,2022-04-25,11808,Canada,SO69123,3,1,159
486,2022-04-26,11300,Canada,SO69182,3,1,159
486,2022-04-10,15468,Canada,SO68109,4,1,159
486,2022-04-13,14611,Canada,SO68292,3,1,159
535,2022-04-01,11200,Canada,SO67508,1,1,24.99
535,2022-04-01,21702,Canada,SO67509,1,1,24.99
535,2022-04-07,12106,Canada,SO67915,1,1,24.99
535,2022-04-09,11142,Canada,SO68039,1,1,24.99
535,2022-04-10,11845,Canada,SO68107,1,1,24.99
535,2022-04-27,11176,Canada,SO69262,1,1,24.99
535,2022-04-28,22299,Canada,SO69365,2,1,24.99
535,2022-04-30,11185,Canada,SO69671,2,1,24.99
535,2022-04-19,11784,Canada,SO68695,1,1,24.99
535,2022-04-21,11200,Canada,SO68833,1,1,24.99
535,2022-04-22,11631,Canada,SO68907,2,1,24.99
535,2022-04-23,11802,Canada,SO68969,1,1,24.99
535,2022-04-14,17385,Canada,SO68354,1,1,24.99
535,2022-04-15,11841,Canada,SO68420,2,1,24.99
535,2022-04-15,16090,Canada,SO68440,3,1,24.99
535,2022-04-19,14077,Canada,SO68691,1,1,24.99
536,2022-04-03,15543,Canada,SO67661,1,1,29.99
536,2022-04-04,12202,Canada,SO67711,2,1,29.99
536,2022-04-05,11659,Canada,SO67791,1,1,29.99
536,2022-04-06,11505,Canada,SO67864,1,1,29.99
536,2022-04-07,12532,Canada,SO67916,2,1,29.99
536,2022-04-07,11498,Canada,SO67918,1,1,29.99
536,2022-04-30,17491,Canada,SO69678,2,1,29.99
536,2022-04-30,19232,Canada,SO69747,1,1,29.99
536,2022-04-19,14911,Canada,SO68717,2,1,29.99
536,2022-04-20,18884,Canada,SO68754,2,1,29.99
536,2022-04-24,12166,Canada,SO69039,2,1,29.99
536,2022-04-26,18637,Canada,SO69185,1,1,29.99
536,2022-04-27,18345,Canada,SO69265,1,1,29.99
536,2022-04-29,11712,Canada,SO69595,1,1,29.99
536,2022-04-15,19817,Canada,SO68421,2,1,29.99
536,2022-04-15,18407,Canada,SO68423,1,1,29.99
536,2022-04-16,12074,Canada,SO68487,1,1,29.99
536,2022-04-16,19750,Canada,SO68489,2,1,29.99
536,2022-04-17,11019,Canada,SO68563,1,1,29.99
536,2022-04-18,12147,Canada,SO68644,2,1,29.99
536,2022-04-10,12936,Canada,SO68111,1,1,29.99
536,2022-04-10,18054,Canada,SO68113,1,1,29.99
536,2022-04-12,12106,Canada,SO68214,1,1,29.99
536,2022-04-12,12020,Canada,SO68243,3,1,29.99
536,2022-04-13,13239,Canada,SO68293,2,1,29.99
536,2022-04-14,11709,Canada,SO68356,1,1,29.99
537,2022-04-01,12363,Canada,SO67538,1,1,35
537,2022-04-02,12892,Canada,SO67615,2,1,35
537,2022-04-04,11506,Canada,SO67728,1,1,35
537,2022-04-06,18377,Canada,SO67884,3,1,35
537,2022-04-08,14611,Canada,SO68002,1,1,35
537,2022-04-12,14077,Canada,SO68234,1,1,35
537,2022-04-26,12074,Canada,SO69209,2,1,35
537,2022-04-26,18595,Canada,SO69214,2,1,35
537,2022-04-28,14119,Canada,SO69358,1,1,35
537,2022-04-28,14906,Canada,SO69359,1,1,35
537,2022-04-30,14633,Canada,SO69758,1,1,35
537,2022-04-20,12916,Canada,SO68778,1,1,35
537,2022-04-21,13474,Canada,SO68855,1,1,35
537,2022-04-23,14626,Canada,SO68993,2,1,35
537,2022-04-25,11808,Canada,SO69123,2,1,35
537,2022-04-25,13944,Canada,SO69124,1,1,35
537,2022-04-25,18379,Canada,SO69132,2,1,35
537,2022-04-12,12969,Canada,SO68236,2,1,35
537,2022-04-13,13434,Canada,SO68323,2,1,35
537,2022-04-15,14359,Canada,SO68437,1,1,35
537,2022-04-16,14641,Canada,SO68506,1,1,35
537,2022-04-18,12880,Canada,SO68654,1,1,35
537,2022-04-19,18392,Canada,SO68716,3,1,35
538,2022-04-03,11784,Canada,SO67655,2,1,21.49
538,2022-04-07,26692,Canada,SO67950,2,1,21.49
538,2022-04-12,11698,Canada,SO68208,1,1,21.49
538,2022-04-12,11287,Canada,SO68211,2,1,21.49
538,2022-04-12,21658,Canada,SO68257,3,1,21.49
538,2022-04-13,11078,Canada,SO68288,1,1,21.49
538,2022-04-28,16667,Canada,SO69328,1,1,21.49
538,2022-04-29,11211,Canada,SO69589,1,1,21.49
538,2022-04-14,11661,Canada,SO68352,1,1,21.49
538,2022-04-16,11501,Canada,SO68484,2,1,21.49
538,2022-04-18,11223,Canada,SO68637,1,1,21.49
538,2022-04-18,11651,Canada,SO68638,1,1,21.49
538,2022-04-21,11500,Canada,SO68830,1,1,21.49
539,2022-04-02,11212,Canada,SO67588,1,1,24.99
539,2022-04-03,14328,Canada,SO67651,2,1,24.99
539,2022-04-03,11211,Canada,SO67652,2,1,24.99
539,2022-04-03,14077,Canada,SO67656,1,1,24.99
539,2022-04-12,11185,Canada,SO68206,1,1,24.99
539,2022-04-17,11203,Canada,SO68559,1,1,24.99
539,2022-04-24,17558,Canada,SO69082,2,1,24.99
539,2022-04-27,11519,Canada,SO69259,2,1,24.99
540,2022-04-03,13318,Canada,SO67662,1,1,32.6
540,2022-04-04,13860,Canada,SO67710,1,1,32.6
540,2022-04-04,13474,Canada,SO67712,2,1,32.6
540,2022-04-06,15859,Canada,SO67860,1,1,32.6
540,2022-04-07,15007,Canada,SO67914,1,1,32.6
540,2022-04-08,15864,Canada,SO67986,1,1,32.6
540,2022-04-28,11091,Canada,SO69332,2,1,32.6
