PID,Order Date,Customer Key,Sales Territory Region,Sales Order Number,Sales Order Line Number,Order Quantity,Unit Price
358,2020-07-11,28506,France,SO46789,1,1,2049.0982
371,2020-07-12,13662,France,SO46799,1,1,2181.5625
379,2020-07-13,13595,France,SO46803,1,1,2181.5625
323,2020-07-13,19052,France,SO46804,1,1,782.99
371,2020-07-14,13766,France,SO46809,1,1,2181.5625
352,2020-07-15,28510,France,SO46820,1,1,2071.4196
373,2020-07-16,13799,France,SO46827,1,1,2181.5625
371,2020-07-17,13768,France,SO46835,1,1,2181.5625
377,2020-07-17,13769,France,SO46836,1,1,2181.5625
373,2020-07-18,13575,France,SO46846,1,1,2181.5625
371,2020-07-18,13793,France,SO46847,1,1,2181.5625
379,2020-07-21,13577,France,SO46869,1,1,2181.5625
368,2020-07-21,13605,France,SO46870,1,1,2443.35
370,2020-07-21,13800,France,SO46871,1,1,2443.35
368,2020-07-23,13565,France,SO46884,1,1,2443.35
387,2020-07-26,17080,France,SO46904,1,1,1000.4375
354,2020-08-01,28532,France,SO47091,1,1,2071.4196
369,2020-08-03,13839,France,SO47108,1,1,2443.35
362,2020-08-03,28541,France,SO47118,1,1,2049.0982
360,2020-08-08,28547,France,SO47152,1,1,2049.0982
370,2020-08-09,13801,France,SO47155,1,1,2443.35
368,2020-08-10,13812,France,SO47175,1,1,2443.35
371,2020-08-12,13806,France,SO47186,1,1,2181.5625
370,2020-08-13,14169,France,SO47198,1,1,2443.35
370,2020-08-16,13823,France,SO47221,1,1,2443.35
362,2020-08-17,28540,France,SO47242,1,1,2049.0982
368,2020-08-19,14141,France,SO47257,1,1,2443.35
362,2020-08-21,28512,France,SO47269,1,1,2049.0982
360,2020-08-21,28519,France,SO47270,1,1,2049.0982
339,2020-08-21,19076,France,SO47275,1,1,782.99
389,2020-08-22,17099,France,SO47281,1,1,1000.4375
379,2020-08-23,13811,France,SO47292,1,1,2181.5625
379,2020-08-25,13840,France,SO47315,1,1,2181.5625
379,2020-08-25,14154,France,SO47317,1,1,2181.5625
362,2020-08-26,28529,France,SO47323,1,1,2049.0982
354,2020-08-28,28520,France,SO47337,1,1,2071.4196
321,2020-08-29,19255,France,SO47460,1,1,782.99
373,2020-09-01,14203,France,SO47463,1,1,2181.5625
358,2020-09-02,28685,France,SO47470,1,1,2049.0982
370,2020-09-02,14539,France,SO47471,1,1,2443.35
352,2020-09-03,28560,France,SO47477,1,1,2071.4196
379,2020-09-04,14424,France,SO47483,1,1,2181.5625
371,2020-09-04,14524,France,SO47485,1,1,2181.5625
377,2020-09-04,14538,France,SO47486,1,1,2181.5625
335,2020-09-06,19181,France,SO47492,1,1,782.99
358,2020-09-07,28569,France,SO47493,1,1,2049.0982
370,2020-09-07,14170,France,SO47497,1,1,2443.35
375,2020-09-09,14200,France,SO47511,1,1,2181.5625
360,2020-09-10,28559,France,SO47527,1,1,2049.0982
354,2020-09-12,28553,France,SO47545,1,1,2071.4196
360,2020-09-13,28683,France,SO47546,1,1,2049.0982
343,2020-09-13,19256,France,SO47549,1,1,782.99
379,2020-09-14,14701,France,SO47556,1,1,2181.5625
352,2020-09-17,28562,France,SO47570,1,1,2071.4196
377,2020-09-17,14185,France,SO47571,1,1,2181.5625
341,2020-09-18,19194,France,SO47584,1,1,782.99
369,2020-09-20,14186,France,SO47595,1,1,2443.35
389,2020-09-21,17188,France,SO47600,1,1,1000.4375
379,2020-09-21,14192,France,SO47601,1,1,2181.5625
323,2020-09-21,19174,France,SO47602,1,1,782.99
389,2020-09-22,17187,France,SO47605,1,1,1000.4375
383,2020-09-28,17109,France,SO47642,1,1,1000.4375
375,2020-09-28,14555,France,SO47645,1,1,2181.5625
387,2020-10-02,17195,France,SO47755,1,1,1000.4375
375,2020-10-02,14773,France,SO47759,1,1,2181.5625
356,2020-10-04,28711,France,SO47764,1,1,2071.4196
356,2020-10-07,28708,France,SO47785,1,1,2071.4196
370,2020-10-07,14719,France,SO47786,1,1,2443.35
368,2020-10-09,14716,France,SO47793,1,1,2443.35
373,2020-10-10,14798,France,SO47800,1,1,2181.5625
356,2020-10-14,28707,France,SO47836,1,1,2071.4196
368,2020-10-15,14779,France,SO47846,1,1,2443.35
358,2020-10-17,28713,France,SO47859,1,1,2049.0982
371,2020-10-18,14708,France,SO47871,1,1,2181.5625
379,2020-10-18,14790,France,SO47872,1,1,2181.5625
360,2020-10-19,28689,France,SO47880,1,1,2049.0982
389,2020-10-21,17206,France,SO47896,1,1,1000.4375
323,2020-10-21,19276,France,SO47898,1,1,782.99
368,2020-10-22,14714,France,SO47903,1,1,2443.35
360,2020-10-23,28724,France,SO47912,1,1,2049.0982
381,2020-10-24,17216,France,SO47919,1,1,1000.4375
379,2020-10-24,14796,France,SO47921,1,1,2181.5625
385,2020-10-28,17196,France,SO47943,1,1,1000.4375
362,2020-10-28,28690,France,SO47944,1,1,2049.0982
370,2020-10-28,14791,France,SO47945,1,1,2443.35
369,2020-10-28,14802,France,SO47946,1,1,2443.35
377,2020-11-05,14930,France,SO48117,1,1,2181.5625
371,2020-11-05,14851,France,SO48119,1,1,2181.5625
373,2020-11-08,14818,France,SO48138,1,1,2181.5625
333,2020-11-10,19280,France,SO48151,1,1,782.99
371,2020-11-11,14848,France,SO48160,1,1,2181.5625
385,2020-11-15,17633,France,SO48177,1,1,1000.4375
331,2020-11-17,19292,France,SO48191,1,1,782.99
385,2020-11-20,17634,France,SO48211,1,1,1000.4375
368,2020-11-23,14813,France,SO48227,1,1,2443.35
379,2020-11-24,14925,France,SO48237,1,1,2181.5625
389,2020-11-26,17641,France,SO48251,1,1,1000.4375
369,2020-11-26,14926,France,SO48253,1,1,2443.35
321,2020-11-26,19282,France,SO48257,1,1,782.99
325,2020-11-26,19287,France,SO48258,1,1,782.99
356,2020-11-28,28727,France,SO48271,1,1,2071.4196
371,2020-11-28,14931,France,SO48272,1,1,2181.5625
343,2020-11-30,19310,France,SO48412,1,1,782.99
377,2020-12-01,14957,France,SO48420,1,1,2181.5625
341,2020-12-01,19297,France,SO48423,1,1,782.99
377,2020-12-01,15070,France,SO48424,1,1,2181.5625
389,2020-12-03,17651,France,SO48439,1,1,1000.4375
337,2020-12-03,19309,France,SO48440,1,1,782.99
368,2020-12-04,14998,France,SO48452,1,1,2443.35
385,2020-12-04,17647,France,SO48453,1,1,1000.4375
379,2020-12-05,14966,France,SO48459,1,1,2181.5625
370,2020-12-09,15003,France,SO48503,1,1,2443.35
371,2020-12-09,15071,France,SO48505,1,1,2181.5625
379,2020-12-09,15072,France,SO48506,1,1,2181.5625
354,2020-12-09,28740,France,SO48509,1,1,2071.4196
370,2020-12-10,15064,France,SO48522,1,1,2443.35
377,2020-12-10,15082,France,SO48524,1,1,2181.5625
339,2020-12-11,19295,France,SO48535,1,1,782.99
377,2020-12-12,14960,France,SO48546,1,1,2181.5625
375,2020-12-12,14946,France,SO48549,1,1,2181.5625
327,2020-12-12,19315,France,SO48550,1,1,782.99
377,2020-12-14,14948,France,SO48567,1,1,2181.5625
327,2020-12-14,19296,France,SO48568,1,1,782.99
362,2020-12-14,28756,France,SO48572,1,1,2049.0982
387,2020-12-16,17646,France,SO48589,1,1,1000.4375
352,2020-12-16,28757,France,SO48590,1,1,2071.4196
358,2020-12-16,28739,France,SO48591,1,1,2049.0982
377,2020-12-17,15002,France,SO48599,1,1,2181.5625
362,2020-12-17,28728,France,SO48601,1,1,2049.0982
356,2020-12-17,28751,France,SO48603,1,1,2071.4196
375,2020-12-18,14965,France,SO48613,1,1,2181.5625
375,2020-12-18,14976,France,SO48614,1,1,2181.5625
362,2020-12-19,28758,France,SO48627,1,1,2049.0982
358,2020-12-20,28750,France,SO48635,1,1,2049.0982
371,2020-12-21,15061,France,SO48642,1,1,2181.5625
373,2020-12-22,15067,France,SO48657,1,1,2181.5625
362,2020-12-22,28749,France,SO48659,1,1,2049.0982
329,2020-12-23,19293,France,SO48669,1,1,782.99
379,2020-12-24,15079,France,SO48675,1,1,2181.5625
385,2020-12-25,17648,France,SO48683,1,1,1000.4375
369,2020-12-27,15004,France,SO48703,1,1,2443.35
373,2020-12-27,14995,France,SO48705,1,1,2181.5625
327,2020-12-27,19313,France,SO48707,1,1,782.99
352,2020-12-28,28736,France,SO48717,1,1,2071.4196
369,2020-12-29,14944,France,SO48723,1,1,2443.35
375,2020-12-30,15094,France,SO48796,1,1,2181.5625
331,2021-01-01,19318,France,SO48805,1,1,782.99
381,2021-01-06,17716,France,SO48841,1,1,1000.4375
360,2021-01-07,28904,France,SO48849,1,1,2049.0982
352,2021-01-07,29361,France,SO48850,1,1,2071.4196
368,2021-01-08,15455,France,SO48858,1,1,2443.35
373,2021-01-09,15451,France,SO48867,1,1,2181.5625
339,2021-01-09,19320,France,SO48868,1,1,782.99
389,2021-01-12,17714,France,SO48892,1,1,1000.4375
368,2021-01-15,15095,France,SO48922,1,1,2443.35
371,2021-01-15,15086,France,SO48930,1,1,2181.5625
369,2021-01-17,15462,France,SO48939,1,1,2443.35
352,2021-01-19,29388,France,SO48951,1,1,2071.4196
368,2021-01-19,15093,France,SO48952,1,1,2443.35
387,2021-01-22,17739,France,SO48975,1,1,1000.4375
360,2021-01-23,29364,France,SO48989,1,1,2049.0982
354,2021-01-24,28885,France,SO48995,1,1,2071.4196
377,2021-01-25,15463,France,SO48999,1,1,2181.5625
356,2021-01-25,29380,France,SO49001,1,1,2071.4196
333,2021-01-29,19319,France,SO49025,1,1,782.99
362,2021-01-30,29389,France,SO49031,1,1,2049.0982
368,2021-01-30,15085,France,SO49032,1,1,2443.35
360,2021-02-02,29390,France,SO49193,1,1,2049.0982
360,2021-02-02,29415,France,SO49197,1,1,2049.0982
331,2021-02-03,19343,France,SO49203,1,1,782.99
377,2021-02-04,15637,France,SO49217,1,1,2181.5625
360,2021-02-05,29404,France,SO49228,1,1,2049.0982
387,2021-02-07,17766,France,SO49248,1,1,1000.4375
385,2021-02-07,17767,France,SO49249,1,1,1000.4375
343,2021-02-07,19323,France,SO49250,1,1,782.99
360,2021-02-08,29397,France,SO49259,1,1,2049.0982
333,2021-02-08,19335,France,SO49262,1,1,782.99
352,2021-02-09,29412,France,SO49270,1,1,2071.4196
343,2021-02-11,19324,France,SO49281,1,1,782.99
377,2021-02-13,15665,France,SO49301,1,1,2181.5625
371,2021-02-13,15651,France,SO49302,1,1,2181.5625
387,2021-02-16,17754,France,SO49329,1,1,1000.4375
375,2021-02-17,15624,France,SO49340,1,1,2181.5625
381,2021-02-17,17756,France,SO49341,1,1,1000.4375
373,2021-02-18,15663,France,SO49361,1,1,2181.5625
369,2021-02-20,15666,France,SO49372,1,1,2443.35
383,2021-02-20,17752,France,SO49373,1,1,1000.4375
354,2021-02-20,29414,France,SO49384,1,1,2071.4196
335,2021-02-21,19326,France,SO49390,1,1,782.99
368,2021-02-24,15676,France,SO49411,1,1,2443.35
369,2021-02-25,15623,France,SO49425,1,1,2443.35
339,2021-02-25,19338,France,SO49427,1,1,782.99
331,2021-02-27,19336,France,SO49437,1,1,782.99
329,2021-02-28,19380,France,SO49550,1,1,782.99
333,2021-02-28,19366,France,SO49558,1,1,782.99
371,2021-02-28,16262,France,SO49569,1,1,2181.5625
370,2021-02-28,15923,France,SO49575,1,1,2443.35
377,2021-03-01,16203,France,SO49583,1,1,2181.5625
375,2021-03-02,15710,France,SO49598,1,1,2181.5625
368,2021-03-02,15921,France,SO49599,1,1,2443.35
375,2021-03-04,16052,France,SO49613,1,1,2181.5625
358,2021-03-04,29479,France,SO49617,1,1,2049.0982
329,2021-03-07,19386,France,SO49639,1,1,782.99
370,2021-03-08,15678,France,SO49645,1,1,2443.35
379,2021-03-08,15688,France,SO49646,1,1,2181.5625
360,2021-03-09,29483,France,SO49665,1,1,2049.0982
379,2021-03-10,16259,France,SO49672,1,1,2181.5625
360,2021-03-10,11241,France,SO49675,1,1,2049.0982
377,2021-03-12,16051,France,SO49686,1,1,2181.5625
371,2021-03-12,16205,France,SO49687,1,1,2181.5625
375,2021-03-14,15687,France,SO49702,1,1,2181.5625
373,2021-03-14,15924,France,SO49703,1,1,2181.5625
370,2021-03-14,15925,France,SO49705,1,1,2443.35
383,2021-03-14,17770,France,SO49706,1,1,1000.4375
368,2021-03-15,16204,France,SO49717,1,1,2443.35
360,2021-03-16,29450,France,SO49731,1,1,2049.0982
358,2021-03-18,29482,France,SO49746,1,1,2049.0982
360,2021-03-19,11242,France,SO49752,1,1,2049.0982
331,2021-03-20,19381,France,SO49758,1,1,782.99
329,2021-03-22,19419,France,SO49766,1,1,782.99
370,2021-03-25,16261,France,SO49791,1,1,2443.35
375,2021-03-26,15920,France,SO49801,1,1,2181.5625
370,2021-03-26,15931,France,SO49803,1,1,2443.35
368,2021-03-27,15677,France,SO49812,1,1,2443.35
379,2021-03-27,15700,France,SO49813,1,1,2181.5625
356,2021-03-27,11336,France,SO49814,1,1,2071.4196
375,2021-03-28,16388,France,SO49896,1,1,2181.5625
371,2021-03-28,16392,France,SO49897,1,1,2181.5625
379,2021-03-28,16286,France,SO49900,1,1,2181.5625
331,2021-03-28,19427,France,SO49901,1,1,782.99
377,2021-04-01,16391,France,SO49925,1,1,2181.5625
370,2021-04-01,16400,France,SO49926,1,1,2443.35
387,2021-04-01,17775,France,SO49927,1,1,1000.4375
321,2021-04-01,19442,France,SO49928,1,1,782.99
360,2021-04-01,11346,France,SO49929,1,1,2049.0982
360,2021-04-02,11379,France,SO49939,1,1,2049.0982
377,2021-04-05,16394,France,SO49964,1,1,2181.5625
370,2021-04-06,16291,France,SO49975,1,1,2443.35
360,2021-04-07,11339,France,SO49985,1,1,2049.0982
343,2021-04-11,19421,France,SO50031,1,1,782.99
379,2021-04-12,16289,France,SO50037,1,1,2181.5625
370,2021-04-13,16404,France,SO50046,1,1,2443.35
375,2021-04-13,16408,France,SO50047,1,1,2181.5625
369,2021-04-14,16412,France,SO50054,1,1,2443.35
341,2021-04-16,19434,France,SO50081,1,1,782.99
333,2021-04-16,19446,France,SO50083,1,1,782.99
379,2021-04-17,16393,France,SO50088,1,1,2181.5625
389,2021-04-17,17778,France,SO50089,1,1,1000.4375
327,2021-04-17,19423,France,SO50090,1,1,782.99
335,2021-04-17,19436,France,SO50091,1,1,782.99
354,2021-04-17,11378,France,SO50092,1,1,2071.4196
323,2021-04-18,19447,France,SO50097,1,1,782.99
369,2021-04-19,16310,France,SO50101,1,1,2443.35
373,2021-04-20,16268,France,SO50109,1,1,2181.5625
325,2021-04-20,19441,France,SO50110,1,1,782.99
327,2021-04-22,19426,France,SO50131,1,1,782.99
362,2021-04-22,11345,France,SO50133,1,1,2049.0982
375,2021-04-26,16288,France,SO50171,1,1,2181.5625
383,2021-04-26,17773,France,SO50172,1,1,1000.4375
371,2021-04-26,16273,France,SO50176,1,1,2181.5625
360,2021-04-27,11340,France,SO50184,1,1,2049.0982
356,2021-04-28,11401,France,SO50328,1,1,2071.4196
354,2021-04-28,11403,France,SO50329,1,1,2071.4196
379,2021-04-29,16424,France,SO50340,1,1,2181.5625
373,2021-05-01,16431,France,SO50371,1,1,2181.5625
383,2021-05-01,17787,France,SO50374,1,1,1000.4375
381,2021-05-01,17830,France,SO50375,1,1,1000.4375
385,2021-05-01,17831,France,SO50376,1,1,1000.4375
321,2021-05-01,19473,France,SO50378,1,1,782.99
356,2021-05-01,11420,France,SO50380,1,1,2071.4196
358,2021-05-03,11382,France,SO50404,1,1,2049.0982
362,2021-05-04,11406,France,SO50416,1,1,2049.0982
358,2021-05-04,11417,France,SO50417,1,1,2049.0982
377,2021-05-05,16433,France,SO50424,1,1,2181.5625
352,2021-05-07,11402,France,SO50442,1,1,2071.4196
362,2021-05-07,11416,France,SO50443,1,1,2049.0982
368,2021-05-08,16416,France,SO50450,1,1,2443.35
381,2021-05-08,17779,France,SO50453,1,1,1000.4375
337,2021-05-08,19480,France,SO50455,1,1,782.99
381,2021-05-10,17827,France,SO50473,1,1,1000.4375
379,2021-05-12,16432,France,SO50494,1,1,2181.5625
325,2021-05-12,19475,France,SO50495,1,1,782.99
375,2021-05-13,16425,France,SO50502,1,1,2181.5625
360,2021-05-13,11410,France,SO50505,1,1,2049.0982
370,2021-05-14,16415,France,SO50509,1,1,2443.35
389,2021-05-16,17780,France,SO50522,1,1,1000.4375
331,2021-05-17,19452,France,SO50531,1,1,782.99
358,2021-05-17,11409,France,SO50533,1,1,2049.0982
375,2021-05-19,16430,France,SO50552,1,1,2181.5625
387,2021-05-21,17834,France,SO50579,1,1,1000.4375
360,2021-05-22,11425,France,SO50591,1,1,2049.0982
327,2021-05-23,19458,France,SO50600,1,1,782.99
341,2021-05-25,19474,France,SO50621,1,1,782.99
377,2021-05-26,16426,France,SO50629,1,1,2181.5625
373,2021-05-28,16513,France,SO50763,1,1,2181.5625
331,2021-05-28,19903,France,SO50773,1,1,782.99
354,2021-05-29,11439,France,SO50777,1,1,2071.4196
356,2021-05-29,11578,France,SO50778,1,1,2071.4196
321,2021-05-29,19945,France,SO50780,1,1,782.99
360,2021-05-29,11587,France,SO50782,1,1,2049.0982
358,2021-05-29,11588,France,SO50783,1,1,2049.0982
387,2021-06-01,17900,France,SO50798,1,1,1000.4375
362,2021-06-01,11590,France,SO50800,1,1,2049.0982
360,2021-06-02,11433,France,SO50807,1,1,2049.0982
352,2021-06-02,11546,France,SO50808,1,1,2071.4196
387,2021-06-03,17944,France,SO50816,1,1,1000.4375
379,2021-06-04,16476,France,SO50826,1,1,2181.5625
371,2021-06-05,16436,France,SO50840,1,1,2181.5625
356,2021-06-05,11479,France,SO50842,1,1,2071.4196
327,2021-06-05,19503,France,SO50844,1,1,782.99
381,2021-06-06,17949,France,SO50856,1,1,1000.4375
362,2021-06-07,11582,France,SO50865,1,1,2049.0982
368,2021-06-08,16570,France,SO50874,1,1,2443.35
375,2021-06-09,16596,France,SO50887,1,1,2181.5625
352,2021-06-09,11572,France,SO50889,1,1,2071.4196
352,2021-06-10,11432,France,SO50897,1,1,2071.4196
385,2021-06-11,17894,France,SO50907,1,1,1000.4375
379,2021-06-12,16533,France,SO50917,1,1,2181.5625
368,2021-06-12,16547,France,SO50918,1,1,2443.35
356,2021-06-12,11571,France,SO50920,1,1,2071.4196
381,2021-06-13,17950,France,SO50930,1,1,1000.4375
379,2021-06-13,16569,France,SO50931,1,1,2181.5625
383,2021-06-13,17885,France,SO50932,1,1,1000.4375
341,2021-06-13,19922,France,SO50933,1,1,782.99
389,2021-06-14,17897,France,SO50939,1,1,1000.4375
337,2021-06-14,19517,France,SO50941,1,1,782.99
354,2021-06-14,11429,France,SO50942,1,1,2071.4196
354,2021-06-15,11576,France,SO50950,1,1,2071.4196
383,2021-06-16,17932,France,SO50957,1,1,1000.4375
375,2021-06-16,16548,France,SO50958,1,1,2181.5625
379,2021-06-16,16560,France,SO50959,1,1,2181.5625
368,2021-06-16,16580,France,SO50961,1,1,2443.35
377,2021-06-16,16937,France,SO50962,1,1,2181.5625
337,2021-06-18,19902,France,SO50984,1,1,782.99
329,2021-06-19,19504,France,SO50999,1,1,782.99
369,2021-06-21,16551,France,SO51011,1,1,2443.35
358,2021-06-21,11577,France,SO51013,1,1,2049.0982
352,2021-06-21,11583,France,SO51014,1,1,2071.4196
385,2021-06-21,17891,France,SO51015,1,1,1000.4375
331,2021-06-21,19899,France,SO51016,1,1,782.99
369,2021-06-22,16532,France,SO51021,1,1,2443.35
356,2021-06-22,11483,France,SO51022,1,1,2071.4196
