PID,Order Date,Customer Key,Sales Territory Region,Sales Order Number,Sales Order Line Number,Order Quantity,Unit Price
359,2022-01-08,13132,Australia,SO61774,1,1,2294.99
528,2022-01-08,13132,Australia,SO61774,2,1,4.99
537,2022-01-08,13132,Australia,SO61774,3,1,35
214,2022-01-08,13132,Australia,SO61774,4,1,34.99
561,2022-01-08,11899,Australia,SO61781,1,1,2384.07
214,2022-01-08,11899,Australia,SO61781,2,1,34.99
605,2022-01-08,28352,Australia,SO61782,1,1,539.99
477,2022-01-08,28352,Australia,SO61782,2,1,4.99
479,2022-01-08,28352,Australia,SO61782,3,1,8.99
225,2022-01-08,28352,Australia,SO61782,4,1,8.99
535,2022-01-09,13954,Australia,SO61783,1,1,24.99
536,2022-01-09,18715,Australia,SO61784,1,1,29.99
528,2022-01-09,18715,Australia,SO61784,2,1,4.99
217,2022-01-09,18715,Australia,SO61784,3,1,34.99
536,2022-01-09,16165,Australia,SO61785,1,1,29.99
528,2022-01-09,16165,Australia,SO61785,2,1,4.99
480,2022-01-09,16165,Australia,SO61785,3,1,2.29
484,2022-01-09,16165,Australia,SO61785,4,1,7.95
476,2022-01-09,27363,Australia,SO61786,1,1,69.99
225,2022-01-09,27363,Australia,SO61786,2,1,8.99
491,2022-01-09,27363,Australia,SO61786,3,1,53.99
228,2022-01-09,17077,Australia,SO61787,1,1,49.99
529,2022-01-09,26558,Australia,SO61788,1,1,3.99
480,2022-01-09,26558,Australia,SO61788,2,1,2.29
483,2022-01-09,17501,Australia,SO61789,1,1,120
540,2022-01-09,16681,Australia,SO61790,1,1,32.6
529,2022-01-09,16681,Australia,SO61790,2,1,3.99
540,2022-01-09,18305,Australia,SO61791,1,1,32.6
529,2022-01-09,18305,Australia,SO61791,2,1,3.99
580,2022-01-09,23429,Australia,SO61841,1,1,1700.99
491,2022-01-09,23429,Australia,SO61841,2,1,53.99
361,2022-01-09,13626,Australia,SO61842,1,1,2294.99
485,2022-01-09,13626,Australia,SO61842,2,1,21.98
478,2022-01-09,13626,Australia,SO61842,3,1,9.99
477,2022-01-09,13626,Australia,SO61842,4,1,4.99
487,2022-01-09,13626,Australia,SO61842,5,1,54.99
564,2022-01-09,11759,Australia,SO61855,1,1,2384.07
477,2022-01-10,11118,Australia,SO61856,1,1,4.99
478,2022-01-10,11118,Australia,SO61856,2,1,9.99
487,2022-01-10,11118,Australia,SO61856,3,1,54.99
484,2022-01-10,11118,Australia,SO61856,4,1,7.95
217,2022-01-10,15783,Australia,SO61857,1,1,34.99
488,2022-01-10,14517,Australia,SO61858,1,1,53.99
582,2022-01-10,23425,Australia,SO61906,1,1,1700.99
477,2022-01-10,23425,Australia,SO61906,2,1,4.99
479,2022-01-10,23425,Australia,SO61906,3,1,8.99
487,2022-01-10,23425,Australia,SO61906,4,1,54.99
380,2022-01-10,20450,Australia,SO61907,1,1,2443.35
372,2022-01-10,17353,Australia,SO61908,1,1,2443.35
479,2022-01-10,17353,Australia,SO61908,2,1,8.99
477,2022-01-10,17353,Australia,SO61908,3,1,4.99
599,2022-01-10,12248,Australia,SO61909,1,1,539.99
595,2022-01-10,12250,Australia,SO61910,1,1,564.99
361,2022-01-10,13618,Australia,SO61911,1,1,2294.99
357,2022-01-10,13629,Australia,SO61912,1,1,2319.99
485,2022-01-10,13629,Australia,SO61912,2,1,21.98
214,2022-01-10,13629,Australia,SO61912,3,1,34.99
228,2022-01-10,13629,Australia,SO61912,4,1,49.99
357,2022-01-10,11991,Australia,SO61913,1,1,2319.99
585,2022-01-10,29086,Australia,SO61919,1,1,742.35
225,2022-01-10,29086,Australia,SO61919,2,1,8.99
490,2022-01-10,29086,Australia,SO61919,3,1,53.99
576,2022-01-10,11766,Australia,SO61920,1,1,2384.07
479,2022-01-10,11766,Australia,SO61920,2,1,8.99
477,2022-01-10,11766,Australia,SO61920,3,1,4.99
490,2022-01-10,11766,Australia,SO61920,4,1,53.99
225,2022-01-10,11766,Australia,SO61920,5,1,8.99
605,2022-01-10,23320,Australia,SO61921,1,1,539.99
481,2022-01-10,23320,Australia,SO61921,2,1,8.99
485,2022-01-11,19098,Australia,SO61922,1,1,21.98
217,2022-01-11,19098,Australia,SO61922,2,1,34.99
225,2022-01-11,19098,Australia,SO61922,3,1,8.99
490,2022-01-11,19098,Australia,SO61922,4,1,53.99
485,2022-01-11,18270,Australia,SO61923,1,1,21.98
473,2022-01-11,18270,Australia,SO61923,2,1,63.5
528,2022-01-11,25233,Australia,SO61924,1,1,4.99
480,2022-01-11,25233,Australia,SO61924,2,1,2.29
380,2022-01-11,20452,Australia,SO61956,1,1,2443.35
540,2022-01-11,20452,Australia,SO61956,2,1,32.6
529,2022-01-11,20452,Australia,SO61956,3,1,3.99
473,2022-01-11,20452,Australia,SO61956,4,1,63.5
222,2022-01-11,20452,Australia,SO61956,5,1,34.99
378,2022-01-11,20614,Australia,SO61957,1,1,2443.35
479,2022-01-11,20614,Australia,SO61957,2,1,8.99
477,2022-01-11,20614,Australia,SO61957,3,1,4.99
386,2022-01-11,25218,Australia,SO61958,1,1,1120.49
529,2022-01-11,25218,Australia,SO61958,2,1,3.99
539,2022-01-11,25218,Australia,SO61958,3,1,24.99
217,2022-01-11,25218,Australia,SO61958,4,1,34.99
384,2022-01-11,24504,Australia,SO61959,1,1,1120.49
384,2022-01-11,25231,Australia,SO61960,1,1,1120.49
477,2022-01-11,25231,Australia,SO61960,2,1,4.99
479,2022-01-11,25231,Australia,SO61960,3,1,8.99
487,2022-01-11,25231,Australia,SO61960,4,1,54.99
576,2022-01-11,11896,Australia,SO61968,1,1,2384.07
479,2022-01-11,11896,Australia,SO61968,2,1,8.99
484,2022-01-11,11896,Australia,SO61968,3,1,7.95
573,2022-01-11,11900,Australia,SO61969,1,1,2384.07
222,2022-01-11,11900,Australia,SO61969,2,1,34.99
489,2022-01-11,11900,Australia,SO61969,3,1,53.99
225,2022-01-11,11900,Australia,SO61969,4,1,8.99
579,2022-01-11,27877,Australia,SO61970,1,1,1214.85
479,2022-01-11,27877,Australia,SO61970,2,1,8.99
477,2022-01-11,27877,Australia,SO61970,3,1,4.99
584,2022-01-11,27501,Australia,SO61971,1,1,539.99
477,2022-01-11,27501,Australia,SO61971,2,1,4.99
479,2022-01-11,27501,Australia,SO61971,3,1,8.99
463,2022-01-11,27501,Australia,SO61971,4,1,24.49
528,2022-01-12,16704,Australia,SO61973,1,1,4.99
536,2022-01-12,16704,Australia,SO61973,2,1,29.99
480,2022-01-12,16704,Australia,SO61973,3,1,2.29
536,2022-01-12,16711,Australia,SO61974,1,1,29.99
528,2022-01-12,16711,Australia,SO61974,2,1,4.99
222,2022-01-12,16711,Australia,SO61974,3,1,34.99
536,2022-01-12,21971,Australia,SO61975,1,1,29.99
480,2022-01-12,21971,Australia,SO61975,2,1,2.29
528,2022-01-12,12038,Australia,SO61976,1,1,4.99
222,2022-01-12,12038,Australia,SO61976,2,1,34.99
463,2022-01-12,12038,Australia,SO61976,3,1,24.49
477,2022-01-12,11116,Australia,SO61977,1,1,4.99
478,2022-01-12,11116,Australia,SO61977,2,1,9.99
214,2022-01-12,11116,Australia,SO61977,3,1,34.99
473,2022-01-12,11116,Australia,SO61977,4,1,63.5
529,2022-01-12,27491,Australia,SO61978,1,1,3.99
217,2022-01-12,27491,Australia,SO61978,2,1,34.99
580,2022-01-12,23433,Australia,SO62007,1,1,1700.99
384,2022-01-12,24505,Australia,SO62008,1,1,1120.49
355,2022-01-12,13647,Australia,SO62009,1,1,2319.99
537,2022-01-12,13647,Australia,SO62009,2,1,35
528,2022-01-12,13647,Australia,SO62009,3,1,4.99
363,2022-01-12,13649,Australia,SO62010,1,1,2294.99
528,2022-01-12,13649,Australia,SO62010,2,1,4.99
537,2022-01-12,13649,Australia,SO62010,3,1,35
214,2022-01-12,13649,Australia,SO62010,4,1,34.99
575,2022-01-12,11906,Australia,SO62018,1,1,2384.07
560,2022-01-12,14224,Australia,SO62019,1,1,1214.85
217,2022-01-12,14224,Australia,SO62019,2,1,34.99
576,2022-01-12,11767,Australia,SO62020,1,1,2384.07
214,2022-01-12,11767,Australia,SO62020,2,1,34.99
463,2022-01-12,11767,Australia,SO62020,3,1,24.49
604,2022-01-12,23100,Australia,SO62021,1,1,539.99
538,2022-01-12,23100,Australia,SO62021,2,1,21.49
480,2022-01-12,23100,Australia,SO62021,3,1,2.29
535,2022-01-13,11370,Australia,SO62023,1,1,24.99
528,2022-01-13,11370,Australia,SO62023,2,1,4.99
485,2022-01-13,22177,Australia,SO62024,1,1,21.98
480,2022-01-13,22177,Australia,SO62024,2,1,2.29
488,2022-01-13,18727,Australia,SO62025,1,1,53.99
491,2022-01-13,17061,Australia,SO62026,1,1,53.99
214,2022-01-13,15146,Australia,SO62027,1,1,34.99
231,2022-01-13,14665,Australia,SO62028,1,1,49.99
225,2022-01-13,17327,Australia,SO62029,1,1,8.99
488,2022-01-13,14516,Australia,SO62030,1,1,53.99
479,2022-01-13,19626,Australia,SO62031,1,1,8.99
477,2022-01-13,19626,Australia,SO62031,2,1,4.99
372,2022-01-13,20258,Australia,SO62076,1,1,2443.35
484,2022-01-13,20258,Australia,SO62076,2,1,7.95
357,2022-01-13,13129,Australia,SO62077,1,1,2319.99
537,2022-01-13,13129,Australia,SO62077,2,1,35
355,2022-01-13,11992,Australia,SO62078,1,1,2319.99
478,2022-01-13,11992,Australia,SO62078,2,1,9.99
359,2022-01-13,13645,Australia,SO62079,1,1,2294.99
537,2022-01-13,13645,Australia,SO62079,2,1,35
528,2022-01-13,13645,Australia,SO62079,3,1,4.99
222,2022-01-13,13645,Australia,SO62079,4,1,34.99
575,2022-01-13,11903,Australia,SO62084,1,1,2384.07
489,2022-01-13,11903,Australia,SO62084,2,1,53.99
562,2022-01-13,11465,Australia,SO62085,1,1,2384.07
491,2022-01-13,11465,Australia,SO62085,2,1,53.99
604,2022-01-13,22582,Australia,SO62086,1,1,539.99
214,2022-01-13,22582,Australia,SO62086,2,1,34.99
606,2022-01-13,22583,Australia,SO62087,1,1,539.99
529,2022-01-13,22583,Australia,SO62087,2,1,3.99
538,2022-01-13,22583,Australia,SO62087,3,1,21.49
465,2022-01-13,22583,Australia,SO62087,4,1,24.49
237,2022-01-13,22583,Australia,SO62087,5,1,49.99
535,2022-01-14,14056,Australia,SO62090,1,1,24.99
536,2022-01-14,17060,Australia,SO62091,1,1,29.99
528,2022-01-14,17060,Australia,SO62091,2,1,4.99
222,2022-01-14,17060,Australia,SO62091,3,1,34.99
528,2022-01-14,16177,Australia,SO62092,1,1,4.99
536,2022-01-14,16177,Australia,SO62092,2,1,29.99
465,2022-01-14,16177,Australia,SO62092,3,1,24.49
217,2022-01-14,16177,Australia,SO62092,4,1,34.99
537,2022-01-14,21998,Australia,SO62093,1,1,35
485,2022-01-14,21998,Australia,SO62093,2,1,21.98
489,2022-01-14,17236,Australia,SO62094,1,1,53.99
486,2022-01-14,13003,Australia,SO62095,1,1,159
581,2022-01-14,23534,Australia,SO62137,1,1,1700.99
217,2022-01-14,23534,Australia,SO62137,2,1,34.99
378,2022-01-14,13527,Australia,SO62138,1,1,2443.35
529,2022-01-14,13527,Australia,SO62138,2,1,3.99
540,2022-01-14,13527,Australia,SO62138,3,1,32.6
378,2022-01-14,17354,Australia,SO62139,1,1,2443.35
484,2022-01-14,17354,Australia,SO62139,2,1,7.95
374,2022-01-14,17351,Australia,SO62140,1,1,2443.35
540,2022-01-14,17351,Australia,SO62140,2,1,32.6
529,2022-01-14,17351,Australia,SO62140,3,1,3.99
214,2022-01-14,17351,Australia,SO62140,4,1,34.99
465,2022-01-14,17351,Australia,SO62140,5,1,24.49
386,2022-01-14,24485,Australia,SO62141,1,1,1120.49
489,2022-01-14,24485,Australia,SO62141,2,1,53.99
359,2022-01-14,13128,Australia,SO62142,1,1,2294.99
214,2022-01-14,13128,Australia,SO62142,2,1,34.99
353,2022-01-14,13632,Australia,SO62143,1,1,2319.99
357,2022-01-14,13953,Australia,SO62144,1,1,2319.99
480,2022-01-14,13953,Australia,SO62144,2,1,2.29
361,2022-01-14,13637,Australia,SO62145,1,1,2294.99
590,2022-01-14,17229,Australia,SO62154,1,1,769.49
476,2022-01-14,17229,Australia,SO62154,2,1,69.99
488,2022-01-14,17229,Australia,SO62154,3,1,53.99
585,2022-01-14,14308,Australia,SO62155,1,1,742.35
479,2022-01-14,14308,Australia,SO62155,2,1,8.99
477,2022-01-14,14308,Australia,SO62155,3,1,4.99
564,2022-01-14,11768,Australia,SO62156,1,1,2384.07
217,2022-01-14,11768,Australia,SO62156,2,1,34.99
584,2022-01-14,23099,Australia,SO62157,1,1,539.99
535,2022-01-15,14307,Australia,SO62160,1,1,24.99
528,2022-01-15,14307,Australia,SO62160,2,1,4.99
480,2022-01-15,14307,Australia,SO62160,3,1,2.29
536,2022-01-15,17061,Australia,SO62161,1,1,29.99
480,2022-01-15,17061,Australia,SO62161,2,1,2.29
528,2022-01-15,22204,Australia,SO62162,1,1,4.99
537,2022-01-15,22204,Australia,SO62162,2,1,35
480,2022-01-15,22204,Australia,SO62162,3,1,2.29
528,2022-01-15,24897,Australia,SO62163,1,1,4.99
477,2022-01-15,22859,Australia,SO62164,1,1,4.99
478,2022-01-15,28951,Australia,SO62165,1,1,9.99
478,2022-01-15,15240,Australia,SO62166,1,1,9.99
225,2022-01-15,17283,Australia,SO62167,1,1,8.99
231,2022-01-15,17283,Australia,SO62167,2,1,49.99
465,2022-01-15,13954,Australia,SO62168,1,1,24.49
225,2022-01-15,18247,Australia,SO62169,1,1,8.99
225,2022-01-15,11150,Australia,SO62170,1,1,8.99
540,2022-01-15,14123,Australia,SO62171,1,1,32.6
583,2022-01-15,23432,Australia,SO62217,1,1,1700.99
214,2022-01-15,23432,Australia,SO62217,2,1,34.99
378,2022-01-15,20613,Australia,SO62218,1,1,2443.35
214,2022-01-15,20613,Australia,SO62218,2,1,34.99
390,2022-01-15,25234,Australia,SO62219,1,1,1120.49
491,2022-01-15,25234,Australia,SO62219,2,1,53.99
359,2022-01-15,13115,Australia,SO62220,1,1,2294.99
480,2022-01-15,13115,Australia,SO62220,2,1,2.29
363,2022-01-15,13131,Australia,SO62221,1,1,2294.99
357,2022-01-15,11031,Australia,SO62222,1,1,2319.99
480,2022-01-15,11031,Australia,SO62222,2,1,2.29
587,2022-01-15,14346,Australia,SO62230,1,1,769.49
225,2022-01-15,23102,Australia,SO62231,1,1,8.99
605,2022-01-15,23102,Australia,SO62231,2,1,539.99
604,2022-01-15,23321,Australia,SO62232,1,1,539.99
479,2022-01-15,23321,Australia,SO62232,2,1,8.99
477,2022-01-15,23321,Australia,SO62232,3,1,4.99
471,2022-01-15,23321,Australia,SO62232,4,1,63.5
539,2022-01-16,15593,Australia,SO62234,1,1,24.99
480,2022-01-16,15593,Australia,SO62234,2,1,2.29
528,2022-01-16,12012,Australia,SO62235,1,1,4.99
214,2022-01-16,12012,Australia,SO62235,2,1,34.99
474,2022-01-16,26759,Australia,SO62236,1,1,69.99
488,2022-01-16,26759,Australia,SO62236,2,1,53.99
